user_id,cohort,total_amount,paid_at
20836.0,2020-08,5.0,2020-09-09 19:49:40.094691+00:00
8649.0,2020-08,5.0,2020-08-20 19:11:09.069052+00:00
8649.0,2020-08,5.0,2020-09-04 14:19:39.994530+00:00
8649.0,2020-08,5.0,2020-10-01 19:50:20.692872+00:00
8710.0,2020-06,5.0,2020-09-04 14:47:47.477276+00:00
8710.0,2020-06,5.0,2020-09-04 14:47:47.495058+00:00
7202.0,2020-08,5.0,2020-09-03 00:12:08.659540+00:00
25594.0,2020-08,5.0,2020-09-04 03:59:53.978549+00:00
29935.0,2020-08,5.0,2020-09-05 06:34:23.872412+00:00
54936.0,2020-09,5.0,2020-11-05 19:55:28.213630+00:00
98873.0,2020-10,5.0,2020-11-05 05:32:01.664702+00:00
28853.0,2020-08,5.0,2020-09-04 03:58:38.951507+00:00
18664.0,2020-08,5.0,2020-09-10 20:05:51.128574+00:00
10339.0,2020-08,5.0,2020-10-13 19:43:53.295193+00:00
10339.0,2020-08,5.0,2020-08-11 20:57:06.757681+00:00
7951.0,2020-09,5.0,2020-10-02 18:57:55.669735+00:00
10786.0,2020-08,5.0,2020-08-28 18:34:02.899503+00:00
35598.0,2020-08,5.0,2020-08-26 11:32:05.162623+00:00
35598.0,2020-08,5.0,2020-09-23 21:02:25.362293+00:00
35598.0,2020-08,5.0,2020-11-08 19:10:41.315780+00:00
31058.0,2020-07,5.0,2020-09-07 17:08:11.191435+00:00
297.0,2020-09,5.0,2020-10-26 18:39:17.866112+00:00
297.0,2020-09,5.0,2020-10-30 19:29:56.330768+00:00
19363.0,2020-06,5.0,2020-07-20 16:23:31.065731+00:00
19363.0,2020-06,5.0,2020-08-19 01:49:08.702603+00:00
19195.0,2020-08,5.0,2020-08-29 00:52:38.016604+00:00
31960.0,2020-08,5.0,2020-09-03 18:59:10.771281+00:00
21565.0,2020-07,5.0,2020-08-10 10:00:40.084446+00:00
4535.0,2020-10,5.0,2020-11-06 15:13:53.828238+00:00
1367.0,2020-09,5.0,2020-09-29 19:54:21.786949+00:00
6812.0,2020-08,5.0,2020-08-15 07:16:37.970372+00:00
14794.0,2020-08,5.0,2020-09-08 19:19:39.384078+00:00
4523.0,2020-06,5.0,2020-06-23 08:20:49.776088+00:00
6622.0,2020-06,5.0,2020-06-30 07:14:08.472897+00:00
23378.0,2020-06,5.0,2020-06-30 09:01:09.735311+00:00
13681.0,2020-06,5.0,2020-08-10 10:00:43.693631+00:00
34858.0,2020-07,5.0,2020-08-10 10:00:46.217383+00:00
34305.0,2020-07,5.0,2020-08-12 17:23:55.566721+00:00
92899.0,2020-10,5.0,2020-12-02 19:25:13.528220+00:00
16871.0,2020-07,5.0,2020-07-05 10:51:24.055909+00:00
11853.0,2020-08,5.0,2020-09-07 08:51:47.389840+00:00
11853.0,2020-08,5.0,2020-10-05 19:45:48.005648+00:00
18594.0,2020-08,5.0,2020-09-04 14:53:15.777641+00:00
18594.0,2020-08,5.0,2020-10-09 04:31:15.888054+00:00
8589.0,2020-08,5.0,2020-09-08 19:19:47.164560+00:00
30170.0,2020-08,5.0,2020-09-09 19:49:49.961458+00:00
34047.0,2020-08,5.0,2020-09-08 19:19:44.827412+00:00
19579.0,2020-08,5.0,2020-09-26 19:41:20.890577+00:00
54810.0,2020-10,5.0,2020-11-06 19:21:40.265436+00:00
10967.0,2020-08,5.0,2020-09-04 19:34:10.559822+00:00
36238.0,2020-08,5.0,2020-10-02 18:57:57.911485+00:00
8025.0,2020-08,5.0,2020-09-11 12:09:40.978303+00:00
8025.0,2020-08,5.0,2020-10-15 19:03:43.650737+00:00
14364.0,2020-08,5.0,2020-10-08 07:03:42.024190+00:00
22796.0,2020-08,5.0,2020-09-05 16:46:27.492450+00:00
22796.0,2020-08,5.0,2020-10-15 04:46:40.119866+00:00
79049.0,2020-10,5.0,2020-11-06 19:33:20.084153+00:00
13806.0,2020-08,5.0,2020-09-09 19:50:02.591389+00:00
10342.0,2020-08,5.0,2020-09-04 19:34:16.691040+00:00
10076.0,2020-08,5.0,2020-10-14 19:53:17.210282+00:00
10076.0,2020-08,5.0,2020-09-14 13:49:58.228277+00:00
93951.0,2020-10,5.0,2020-11-06 20:27:59.838371+00:00
87047.0,2020-10,5.0,2020-11-12 17:56:26.271289+00:00
12293.0,2020-08,5.0,2020-09-09 19:50:00.225868+00:00
14336.0,2020-08,5.0,2020-09-09 19:50:05.047831+00:00
86526.0,2020-10,5.0,2020-11-12 06:14:17.764938+00:00
25584.0,2020-08,5.0,2020-09-10 19:03:54.983680+00:00
91373.0,2020-10,5.0,2020-12-01 02:27:17.951139+00:00
30377.0,2020-08,5.0,2020-09-13 19:12:51.908457+00:00
33178.0,2020-08,5.0,2020-09-08 19:19:52.448802+00:00
12888.0,2020-08,5.0,2020-10-08 07:03:53.190953+00:00
10422.0,2020-08,5.0,2020-09-05 19:46:45.381237+00:00
57112.0,2020-09,5.0,2020-11-03 19:32:19.725120+00:00
,2020-09,5.0,2020-09-25 19:33:22.252365+00:00
9422.0,2020-08,5.0,2020-09-04 19:34:13.782882+00:00
21159.0,2020-07,5.0,2020-07-25 00:57:33.940165+00:00
8985.0,2020-09,5.0,2020-10-01 19:50:25.984744+00:00
74036.0,2020-10,5.0,2020-11-06 20:40:17.263399+00:00
32715.0,2020-08,5.0,2020-09-08 19:20:15.537484+00:00
79289.0,2020-10,5.0,2020-11-14 10:21:39.959378+00:00
16580.0,2020-08,5.0,2020-09-08 19:20:17.984726+00:00
21535.0,2020-08,5.0,2020-10-06 19:27:55.855902+00:00
35243.0,2020-10,5.0,2020-10-28 05:23:01.125795+00:00
,2020-08,5.0,2020-09-09 20:51:26.081376+00:00
,2020-08,5.0,2020-09-09 20:51:26+00:00
8955.0,2020-09,5.0,2020-10-28 19:41:18.258121+00:00
,2020-07,5.0,2020-07-25 14:52:25.195925+00:00
19692.0,2020-08,5.0,2020-09-04 19:34:22.831091+00:00
17890.0,2020-08,5.0,2020-09-06 19:47:45.874873+00:00
24106.0,2020-08,5.0,2020-09-08 19:20:22.787858+00:00
35634.0,2020-08,5.0,2020-09-01 07:12:36.095543+00:00
9489.0,2020-08,5.0,2020-09-15 07:31:17.323541+00:00
22643.0,2020-08,5.0,2020-08-12 04:39:20.176211+00:00
22643.0,2020-08,5.0,2020-09-07 19:02:17.440242+00:00
83664.0,2020-10,5.0,2020-11-06 19:21:47.197860+00:00
7961.0,2020-10,5.0,2020-10-30 19:30:09.038115+00:00
12461.0,2020-08,5.0,2020-08-31 21:54:44.230596+00:00
12461.0,2020-08,5.0,2020-09-08 06:46:06.118643+00:00
12461.0,2020-08,5.0,2020-10-01 09:54:27.013672+00:00
23164.0,2020-08,5.0,2020-08-18 09:47:10.674110+00:00
91276.0,2020-10,5.0,2020-11-03 19:32:22.395279+00:00
34368.0,2020-07,5.0,2020-08-21 08:53:25.943035+00:00
34368.0,2020-07,5.0,2020-09-15 22:08:47.579531+00:00
18376.0,2020-08,5.0,2020-10-08 07:27:12.032853+00:00
18376.0,2020-08,5.0,2020-10-08 07:27:12.531974+00:00
33475.0,2020-08,5.0,2020-09-03 05:33:43.017614+00:00
34370.0,2020-08,5.0,2020-08-14 16:03:52.063597+00:00
34370.0,2020-08,5.0,2020-09-12 18:52:21.760800+00:00
15409.0,2020-08,5.0,2020-08-25 03:11:16+00:00
24857.0,2020-08,5.0,2020-09-08 19:20:20.174271+00:00
1497.0,2020-08,5.0,2020-09-18 07:07:54.263813+00:00
89807.0,2020-10,5.0,2020-11-11 19:10:38.645748+00:00
16583.0,2020-08,5.0,2020-08-25 03:11:41+00:00
79952.0,2020-10,5.0,2020-11-16 19:50:56.806942+00:00
3121.0,2020-10,5.0,2020-11-06 19:26:50.491514+00:00
10953.0,2020-09,5.0,2020-10-06 19:28:04.356328+00:00
9269.0,2020-08,5.0,2020-09-04 19:34:27.703135+00:00
22449.0,2020-09,5.0,2020-10-07 19:48:36.941685+00:00
26196.0,2020-08,5.0,2020-09-08 19:20:36.970822+00:00
80021.0,2020-10,5.0,2020-12-04 00:19:08.944417+00:00
71893.0,2020-10,5.0,2020-10-26 18:39:20.539394+00:00
71893.0,2020-10,5.0,2020-11-05 19:55:41.712096+00:00
34349.0,2020-08,5.0,2020-09-04 03:58:06.738011+00:00
38970.0,2020-09,5.0,2020-10-02 18:58:00.295049+00:00
23016.0,2020-08,5.0,2020-09-04 19:34:25.463212+00:00
88236.0,2020-10,5.0,2020-10-26 12:06:46.352702+00:00
16468.0,2020-08,5.0,2020-09-04 03:55:48.721648+00:00
21202.0,2020-08,5.0,2020-09-04 03:58:13.967548+00:00
13005.0,2020-08,5.0,2020-09-04 03:56:31.707652+00:00
79945.0,2020-10,5.0,2020-11-03 19:47:36.403867+00:00
20989.0,2020-06,5.0,2020-09-02 00:34:18.705064+00:00
9666.0,2020-06,5.0,2020-06-30 23:07:37.853706+00:00
9666.0,2020-06,5.0,2020-07-13 23:35:12.316542+00:00
7517.0,2020-08,5.0,2020-09-24 19:15:53.092506+00:00
23323.0,2020-08,5.0,2020-09-09 19:50:29.885096+00:00
3258.0,2020-07,5.0,2020-07-22 07:14:42.116511+00:00
21530.0,2020-06,5.0,2020-07-09 20:49:54.857459+00:00
21530.0,2020-06,5.0,2020-06-30 08:34:21.970441+00:00
11660.0,2020-07,5.0,2020-08-11 13:56:17.783706+00:00
7602.0,2020-07,5.0,2020-08-11 13:56:07.611958+00:00
38357.0,2020-09,5.0,2020-10-29 20:05:27.786405+00:00
20243.0,2020-08,5.0,2020-09-05 19:47:10.053545+00:00
22469.0,2020-08,5.0,2020-08-28 19:02:40.494289+00:00
16301.0,2020-08,5.0,2020-08-25 17:37:07.650712+00:00
16301.0,2020-08,5.0,2020-09-27 19:43:25.682655+00:00
33406.0,2020-08,5.0,2020-09-08 19:20:52.449990+00:00
16041.0,2020-08,5.0,2020-09-05 19:47:07.452452+00:00
16871.0,2020-08,5.0,2020-08-18 19:32:45.469311+00:00
4916.0,2020-08,5.0,2020-09-09 20:51:34.327733+00:00
4916.0,2020-08,5.0,2020-09-09 20:51:33+00:00
19753.0,2020-10,5.0,2020-11-06 19:26:55.809666+00:00
24030.0,2020-08,5.0,2020-09-04 12:12:03.626715+00:00
24255.0,2020-08,5.0,2020-09-10 19:04:00.446681+00:00
13521.0,2020-08,5.0,2020-10-19 12:39:02.844671+00:00
13521.0,2020-08,5.0,2020-08-12 13:34:51.734982+00:00
13521.0,2020-08,5.0,2020-09-19 17:43:58.656489+00:00
2877.0,2020-08,5.0,2020-09-17 09:38:25.811731+00:00
91742.0,2020-10,5.0,2020-11-30 19:41:23.168413+00:00
20926.0,2020-08,5.0,2020-09-01 07:12:31.219952+00:00
94451.0,2020-10,5.0,2020-11-06 19:41:20.265562+00:00
20745.0,2020-08,5.0,2020-08-18 15:32:22.460763+00:00
20745.0,2020-08,5.0,2020-09-15 19:46:43.275293+00:00
93586.0,2020-10,5.0,2020-11-07 19:41:25.402094+00:00
18338.0,2020-08,5.0,2020-09-08 19:21:12.112641+00:00
11588.0,2020-08,5.0,2020-09-05 19:47:19.691672+00:00
11639.0,2020-08,5.0,2020-09-15 07:26:59.569372+00:00
114.0,2020-08,5.0,2020-09-01 07:05:16.395096+00:00
17528.0,2020-08,5.0,2020-09-09 12:42:10.017036+00:00
58692.0,2020-10,5.0,2020-11-05 19:55:47.383648+00:00
19784.0,2020-08,5.0,2020-08-28 18:38:45.027696+00:00
18119.0,2020-08,5.0,2020-09-03 05:33:26.400004+00:00
1106.0,2020-08,5.0,2020-09-08 19:21:14.328885+00:00
16934.0,2020-08,5.0,2020-09-16 11:04:35.328612+00:00
20426.0,2020-08,5.0,2020-09-06 11:33:17.651473+00:00
20426.0,2020-08,5.0,2020-10-05 11:09:21.462866+00:00
20426.0,2020-08,5.0,2020-11-06 05:12:54.784743+00:00
88112.0,2020-10,5.0,2020-11-25 17:41:04.300668+00:00
12811.0,2020-10,5.0,2020-10-10 05:44:15.270109+00:00
12811.0,2020-10,5.0,2020-10-29 19:05:53.150461+00:00
18591.0,2020-08,5.0,2020-09-01 07:12:30.805223+00:00
18141.0,2020-08,5.0,2020-09-20 08:42:53.977629+00:00
18141.0,2020-08,5.0,2020-10-06 20:26:14.848537+00:00
16160.0,2020-08,5.0,2020-09-09 20:51:36.400954+00:00
16160.0,2020-08,5.0,2020-09-09 20:51:36+00:00
93554.0,2020-10,5.0,2020-12-01 19:30:26.432196+00:00
81167.0,2020-10,5.0,2020-12-05 04:17:24.645769+00:00
,2020-08,5.0,2020-09-09 19:50:50.514826+00:00
29652.0,2020-08,5.0,2020-09-03 18:59:23.158018+00:00
18342.0,2020-08,5.0,2020-09-03 05:33:47.540266+00:00
9133.0,2020-08,5.0,2020-09-04 04:00:24+00:00
22777.0,2020-09,5.0,2020-11-04 19:33:49.749830+00:00
19913.0,2020-08,5.0,2020-09-05 19:47:22.160004+00:00
20178.0,2020-08,5.0,2020-09-01 11:46:14.965729+00:00
62723.0,2020-10,5.0,2020-10-31 18:55:08.100041+00:00
62723.0,2020-10,5.0,2020-10-26 18:39:33.602606+00:00
16941.0,2020-09,5.0,2020-10-04 19:26:59.933875+00:00
43758.0,2020-09,5.0,2020-10-30 00:08:48.471825+00:00
43758.0,2020-09,5.0,2020-10-30 00:08:48.500393+00:00
74866.0,2020-10,5.0,2020-11-02 19:32:56.812128+00:00
4783.0,2020-08,5.0,2020-10-31 05:15:46.428357+00:00
4783.0,2020-08,5.0,2020-10-31 05:15:46.454128+00:00
12537.0,2020-08,5.0,2020-09-04 19:35:07.405048+00:00
,2020-07,5.0,2020-11-05 18:35:09.179257+00:00
,2020-07,5.0,2020-11-05 18:35:09.198879+00:00
,2020-07,5.0,2020-11-05 18:35:09.219319+00:00
24043.0,2020-08,5.0,2020-09-04 19:35:00.450776+00:00
26251.0,2020-08,5.0,2020-09-04 19:35:02.926201+00:00
11939.0,2020-08,5.0,2020-09-04 19:35:05.105307+00:00
4314.0,2020-09,5.0,2020-09-10 04:52:10.911057+00:00
4314.0,2020-09,5.0,2020-10-25 08:37:07.400069+00:00
4314.0,2020-09,5.0,2020-10-25 08:37:08.400662+00:00
32263.0,2020-07,5.0,2020-08-06 15:58:50.846469+00:00
32263.0,2020-07,5.0,2020-09-16 07:02:13.773549+00:00
14617.0,2020-09,5.0,2020-10-01 19:50:35.017148+00:00
3219.0,2020-09,5.0,2020-10-06 19:28:24.567761+00:00
4950.0,2020-09,5.0,2020-10-06 19:28:27.309814+00:00
12915.0,2020-09,5.0,2020-10-06 19:28:33.223727+00:00
33133.0,2020-08,5.0,2020-09-30 19:17:35.606464+00:00
5223.0,2020-08,5.0,2020-10-13 08:08:25.926763+00:00
6725.0,2020-07,5.0,2020-08-02 22:15:40.432541+00:00
6725.0,2020-07,5.0,2020-09-16 05:28:14.715936+00:00
89241.0,2020-10,5.0,2020-11-10 19:52:36.976379+00:00
16769.0,2020-09,5.0,2020-10-06 19:28:22.288081+00:00
69036.0,2020-10,5.0,2020-11-06 19:29:41.192801+00:00
92988.0,2020-10,5.0,2020-11-04 19:33:52.631939+00:00
65669.0,2020-10,5.0,2020-11-05 19:55:57.751731+00:00
43311.0,2020-10,5.0,2020-10-26 18:39:36.096548+00:00
43311.0,2020-10,5.0,2020-10-31 18:55:10.615121+00:00
13796.0,2020-06,5.0,2020-08-01 12:22:21.435518+00:00
95363.0,2020-11,5.0,2020-11-16 19:50:59.202160+00:00
30592.0,2020-09,5.0,2020-10-29 15:46:23.009209+00:00
30592.0,2020-09,5.0,2020-09-30 08:27:07.563673+00:00
31401.0,2020-09,5.0,2020-10-07 19:48:57.118141+00:00
87401.0,2020-10,5.0,2020-11-03 11:26:55.689512+00:00
10166.0,2020-08,5.0,2020-09-08 19:21:27.258239+00:00
90320.0,2020-10,5.0,2020-12-05 19:51:42.563965+00:00
17771.0,2020-08,5.0,2020-09-03 11:52:43.962552+00:00
17771.0,2020-08,5.0,2020-10-05 19:46:02.628026+00:00
80261.0,2020-10,5.0,2020-11-02 08:50:48.872199+00:00
41861.0,2020-09,5.0,2020-10-08 07:04:08.443884+00:00
74829.0,2020-10,5.0,2020-11-05 19:56:00.632076+00:00
37930.0,2020-09,5.0,2020-09-30 09:32:35.376919+00:00
13539.0,2020-08,5.0,2020-08-14 21:18:32.166386+00:00
13539.0,2020-08,5.0,2020-12-01 05:55:05.993689+00:00
13539.0,2020-08,5.0,2020-12-01 05:55:05.967845+00:00
29728.0,2020-08,5.0,2020-09-08 19:21:29.825873+00:00
24120.0,2020-06,5.0,2020-07-06 23:36:11.464400+00:00
24120.0,2020-06,5.0,2020-08-31 13:05:23.104123+00:00
,2020-08,5.0,2020-09-04 19:35:09.876135+00:00
6162.0,2020-08,5.0,2020-09-03 05:33:26.640811+00:00
,2020-08,5.0,2020-09-03 00:11:50.212211+00:00
18148.0,2020-09,5.0,2020-10-05 11:30:38.946518+00:00
18148.0,2020-09,5.0,2020-11-05 10:40:53.683564+00:00
36707.0,2020-08,5.0,2020-09-16 18:55:29.604740+00:00
71488.0,2020-10,5.0,2020-11-05 08:56:37.246965+00:00
9736.0,2020-10,5.0,2020-11-06 19:30:52.076201+00:00
34173.0,2020-08,5.0,2020-09-08 19:21:34.116488+00:00
21934.0,2020-08,5.0,2020-09-05 15:01:47.884277+00:00
21934.0,2020-08,5.0,2020-10-08 19:04:54.566377+00:00
56301.0,2020-10,5.0,2020-11-25 18:56:22.958467+00:00
29796.0,2020-08,5.0,2020-09-03 18:59:25.368208+00:00
31600.0,2020-08,5.0,2020-09-04 03:55:22.501897+00:00
21945.0,2020-09,5.0,2020-10-06 19:28:48.063731+00:00
17345.0,2020-08,5.0,2020-09-09 19:51:01.908412+00:00
14892.0,2020-08,5.0,2020-09-04 19:35:15.895978+00:00
19724.0,2020-08,5.0,2020-09-30 19:17:44.440961+00:00
,2020-08,5.0,2020-09-04 05:43:39.327223+00:00
15964.0,2020-09,5.0,2020-10-03 01:53:17.225153+00:00
15964.0,2020-09,5.0,2020-11-02 19:32:59.807372+00:00
35546.0,2020-08,5.0,2020-09-05 19:41:54.978360+00:00
40237.0,2020-09,5.0,2020-10-07 19:49:10.721015+00:00
8247.0,2020-08,5.0,2020-09-04 07:13:09.206758+00:00
33696.0,2020-08,5.0,2020-09-10 19:04:06.194897+00:00
7584.0,2020-08,5.0,2020-09-07 19:02:22.280922+00:00
7331.0,2020-10,5.0,2020-12-14 04:43:36.446074+00:00
34908.0,2020-08,5.0,2020-09-01 07:06:00+00:00
23378.0,2020-08,5.0,2020-08-15 18:41:46.245868+00:00
23378.0,2020-08,5.0,2020-10-05 07:04:52.995251+00:00
23378.0,2020-08,5.0,2020-11-05 15:59:44.470740+00:00
87366.0,2020-10,5.0,2020-11-06 05:19:45.208055+00:00
72423.0,2020-10,5.0,2020-11-06 19:31:31.386598+00:00
20893.0,2020-08,5.0,2020-08-29 06:48:21.650041+00:00
4616.0,2020-08,5.0,2020-09-04 19:35:18.742083+00:00
3439.0,2020-08,5.0,2020-09-09 19:51:04.037982+00:00
30243.0,2020-10,5.0,2020-11-05 19:56:10.958882+00:00
32585.0,2020-08,5.0,2020-08-11 23:18:30.851178+00:00
32585.0,2020-08,5.0,2020-09-03 06:04:34.464768+00:00
16144.0,2020-08,5.0,2020-09-08 19:21:38.904804+00:00
27331.0,2020-07,5.0,2020-07-04 19:16:34.083958+00:00
1424.0,2020-08,5.0,2020-09-24 05:46:12.459854+00:00
37615.0,2020-10,5.0,2020-11-13 19:30:12.801146+00:00
8734.0,2020-08,5.0,2020-09-04 19:35:23.443786+00:00
14726.0,2020-08,5.0,2020-09-18 07:07:52.490580+00:00
8700.0,2020-09,5.0,2020-10-06 19:28:53.373835+00:00
99735.0,2020-10,5.0,2020-11-06 19:21:52.774660+00:00
45890.0,2020-10,5.0,2020-11-06 17:36:54.484128+00:00
42302.0,2020-09,5.0,2020-10-03 19:16:47.357978+00:00
20287.0,2020-08,5.0,2020-09-04 19:35:21.360364+00:00
28045.0,2020-08,5.0,2020-10-08 07:04:42.065615+00:00
9350.0,2020-08,5.0,2020-09-03 18:59:30.039124+00:00
14771.0,2020-08,5.0,2020-09-08 15:47:39.230157+00:00
26059.0,2020-10,5.0,2020-10-06 12:41:16.065308+00:00
26059.0,2020-10,5.0,2020-10-30 03:02:49.789657+00:00
76809.0,2020-10,5.0,2020-11-06 19:32:31.053196+00:00
24526.0,2020-08,5.0,2020-09-08 16:12:09.074612+00:00
17790.0,2020-08,5.0,2020-09-02 07:46:30.127184+00:00
17790.0,2020-08,5.0,2020-10-02 18:58:10.696867+00:00
33520.0,2020-07,5.0,2020-10-02 03:21:45.281852+00:00
33520.0,2020-07,5.0,2020-10-02 03:21:46.152727+00:00
20996.0,2020-08,5.0,2020-09-09 19:51:26.339677+00:00
88157.0,2020-10,5.0,2020-11-05 19:56:16.762070+00:00
10727.0,2020-08,5.0,2020-09-15 07:32:47.403733+00:00
78176.0,2020-10,5.0,2020-10-30 16:59:55.308119+00:00
2408.0,2020-08,5.0,2020-09-07 14:42:04.886612+00:00
2408.0,2020-08,5.0,2020-10-10 06:44:10.107363+00:00
35909.0,2020-08,5.0,2020-09-08 19:22:08.310711+00:00
8167.0,2020-08,5.0,2020-08-19 21:37:44.885248+00:00
8167.0,2020-08,5.0,2020-09-10 19:04:08.705795+00:00
28004.0,2020-08,5.0,2020-09-05 19:47:37.802330+00:00
70156.0,2020-10,5.0,2020-12-05 19:51:52.762917+00:00
35135.0,2020-08,5.0,2020-09-24 05:50:50.191282+00:00
25105.0,2020-08,5.0,2020-09-03 05:33:26.084619+00:00
30650.0,2020-08,5.0,2020-08-28 19:08:15+00:00
34850.0,2020-08,5.0,2020-09-04 11:02:56.503970+00:00
34850.0,2020-08,5.0,2020-10-05 19:46:07.995686+00:00
12033.0,2020-08,5.0,2020-08-20 16:33:29.669122+00:00
12033.0,2020-08,5.0,2020-10-08 07:19:32.490033+00:00
8496.0,2020-08,5.0,2020-09-08 19:22:19.305901+00:00
8638.0,2020-10,5.0,2020-11-04 19:34:05.148350+00:00
26773.0,2020-08,5.0,2020-09-08 19:22:21.763040+00:00
91245.0,2020-10,5.0,2020-11-08 19:10:44.164052+00:00
54562.0,2020-09,5.0,2020-11-10 10:07:30.170416+00:00
10148.0,2020-07,5.0,2020-08-19 12:38:12.485188+00:00
14378.0,2020-09,5.0,2020-10-08 07:04:10.001150+00:00
91364.0,2020-10,5.0,2020-11-17 05:11:36.731351+00:00
23177.0,2020-08,5.0,2020-08-29 06:56:48.201202+00:00
14875.0,2020-06,5.0,2020-07-03 08:48:05.280082+00:00
14875.0,2020-06,5.0,2020-08-14 00:38:09.546198+00:00
14875.0,2020-06,5.0,2020-09-15 09:33:34.954579+00:00
1735.0,2020-08,5.0,2020-09-15 07:32:07.820340+00:00
271.0,2020-08,5.0,2020-09-08 19:22:16.234711+00:00
30740.0,2020-08,5.0,2020-09-04 03:56:25.359841+00:00
8058.0,2020-06,5.0,2020-09-06 09:30:28.447729+00:00
8058.0,2020-06,5.0,2020-09-06 09:30:28.467636+00:00
5994.0,2020-08,5.0,2020-08-31 10:06:14+00:00
5994.0,2020-08,5.0,2020-08-31 10:06:14.673626+00:00
56706.0,2020-11,5.0,2020-11-20 19:11:49.191171+00:00
21123.0,2020-08,5.0,2020-09-08 19:22:27.176502+00:00
14995.0,2020-06,5.0,2020-09-04 14:18:23.404455+00:00
938.0,2020-07,5.0,2020-09-10 14:21:13.238020+00:00
19173.0,2020-08,5.0,2020-09-03 05:33:37.331314+00:00
,2020-07,5.0,2020-09-16 07:00:36.486242+00:00
,2020-07,5.0,2020-09-16 07:00:37.199400+00:00
11318.0,2020-08,5.0,2020-09-09 19:51:33.733874+00:00
,2020-07,5.0,2020-08-13 11:52:55.440568+00:00
17036.0,2020-06,5.0,2020-07-08 06:37:49.836784+00:00
17036.0,2020-06,5.0,2020-09-07 17:05:32.604985+00:00
17036.0,2020-06,5.0,2020-10-06 06:15:22.220321+00:00
5453.0,2020-08,5.0,2020-08-23 00:31:59.440418+00:00
33787.0,2020-08,5.0,2020-10-06 17:03:03.119279+00:00
33787.0,2020-08,5.0,2020-10-06 17:03:03.146646+00:00
33787.0,2020-08,5.0,2020-10-06 17:03:03.704417+00:00
24748.0,2020-09,5.0,2020-10-06 19:28:58.844600+00:00
57312.0,2020-10,5.0,2020-11-06 19:22:00.361303+00:00
16109.0,2020-08,5.0,2020-09-05 19:42:38.366730+00:00
17089.0,2020-09,5.0,2020-10-18 02:38:31.825260+00:00
17089.0,2020-09,5.0,2020-10-05 20:35:35.188339+00:00
17089.0,2020-09,5.0,2020-11-06 19:21:57.784691+00:00
18635.0,2020-09,5.0,2020-10-16 19:24:13.776572+00:00
88244.0,2020-10,5.0,2020-11-16 19:51:01.894463+00:00
38621.0,2020-09,5.0,2020-10-29 14:45:08.056521+00:00
38621.0,2020-09,5.0,2020-09-15 22:16:47.426865+00:00
38621.0,2020-09,5.0,2020-11-27 19:21:06.007519+00:00
2779.0,2020-09,5.0,2020-10-15 04:48:58.465380+00:00
88569.0,2020-10,5.0,2020-12-03 11:59:31.914847+00:00
26258.0,2020-08,5.0,2020-09-15 07:23:30.642621+00:00
38966.0,2020-09,5.0,2020-10-05 12:30:07.422490+00:00
38966.0,2020-09,5.0,2020-12-13 23:36:45.104732+00:00
24134.0,2020-08,5.0,2020-09-04 04:02:04+00:00
35180.0,2020-08,5.0,2020-09-16 11:14:31.471022+00:00
15979.0,2020-08,5.0,2020-09-08 18:45:34.197731+00:00
15979.0,2020-08,5.0,2020-10-08 19:05:03.907365+00:00
27292.0,2020-08,5.0,2020-09-08 19:22:34.907441+00:00
9366.0,2020-08,5.0,2020-09-03 18:59:35.185718+00:00
88094.0,2020-10,5.0,2020-11-06 19:22:09.447705+00:00
29799.0,2020-08,5.0,2020-09-05 09:20:47.611112+00:00
29799.0,2020-08,5.0,2020-10-08 19:05:06.066486+00:00
19267.0,2020-08,5.0,2020-09-09 19:51:45.900980+00:00
26133.0,2020-08,5.0,2020-09-08 19:22:44.606559+00:00
33917.0,2020-08,5.0,2020-09-15 19:46:48.405387+00:00
20476.0,2020-08,5.0,2020-09-09 19:51:38.158128+00:00
19758.0,2020-08,5.0,2020-09-03 06:05:40.606768+00:00
13418.0,2020-08,5.0,2020-09-08 19:22:47.066451+00:00
35871.0,2020-08,5.0,2020-09-01 07:05:16.051551+00:00
6567.0,2020-08,5.0,2020-09-25 19:33:54.692533+00:00
16182.0,2020-08,5.0,2020-10-07 12:21:55.700526+00:00
16182.0,2020-08,5.0,2020-09-08 13:39:17.667794+00:00
16182.0,2020-08,5.0,2020-11-06 19:22:06.358643+00:00
16528.0,2020-09,5.0,2020-10-06 19:29:01.057798+00:00
19697.0,2020-08,5.0,2020-09-04 19:35:31.975874+00:00
,2020-07,5.0,2020-07-11 11:26:45.852194+00:00
10853.0,2020-08,5.0,2020-10-16 13:54:46.875460+00:00
10853.0,2020-08,5.0,2020-08-29 00:52:41+00:00
21914.0,2020-10,5.0,2020-11-04 19:52:09.872688+00:00
36909.0,2020-09,5.0,2020-09-30 19:17:47.313122+00:00
16168.0,2020-09,5.0,2020-10-09 12:42:41.672007+00:00
16168.0,2020-09,5.0,2020-11-09 19:08:15.360444+00:00
16254.0,2020-09,5.0,2020-10-06 11:23:21.909249+00:00
16254.0,2020-09,5.0,2020-11-06 19:22:12.649570+00:00
14978.0,2020-09,5.0,2020-10-01 19:50:45.974458+00:00
60339.0,2020-10,5.0,2020-11-07 05:21:10.582238+00:00
38728.0,2020-09,5.0,2020-10-30 19:30:01.808883+00:00
31544.0,2020-09,5.0,2020-10-01 19:50:43.453330+00:00
23659.0,2020-09,5.0,2020-10-03 19:16:50.040500+00:00
